TIME,COURSE,IM_MSHS_CLASS,IM_MSHS_CLUB,IM_COMPETIT,IM_AFTERSCHOOL,IM_SUMMERCAMP,IM_APCLASS,IM_DUAL,IM_FAM_INFLU,IM_FAM_WORK,IM_HSTEACH,IM_EMPLOY,IM_STUDENT,IM_WORK,IM_OTHER,DEG_PROGRAM,MOT_JOB,MOT_BACH,MOT_HS,MOT_CAR_AD,MOT_CAR_CHG,MOT_PROFDEV,MOT_JOBDIS,MOT_RELOC,MOT_CURRENT,MOT_IT_CERT,MOT_FINAN,MOT_PERS,FIRST_CHOICE,MORE_CLASS,MORE_CLASS_WHY,GENDER,AGE
2023/09/13 9:24:59 AM EST,CMP 130 Intro to IT,0,0,1,0,0,0,0,2,1,1,0,0,0,0,ShareTime CSIP Program,1,1,1,0,0,0,0,0,0,1,0,1,First Choice,,,Woman,18 and younger
2023/09/13 9:25:00 AM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,2,1,0,0,0,0,0,ShareTime CSIP Program,1,0,1,0,0,0,0,0,0,1,0,0,first choice,,,Man,18 and younger
2023/09/13 9:25:01 AM EST,CMP 130 Intro to IT,2,1,2,0,0,0,0,0,0,0,0,0,0,N/A,Cybersecurity,,,,,,,,,,,,,,5,I enjoy computers and I want to go to college for them.,Man,18 and younger
2023/09/13 9:25:08 AM EST,CMP 130 Intro to IT,2,N/A,2,N/A,N/A,N/A,N/A,2,2,1,N/A,N/A,N/A,N/A,ShareTime CSIP Program,1,1,1,1,0,0,0,0,1,1,0,1,First Choice,,,Man,18 and younger
2023/09/13 9:25:13 AM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,0,0,1,0,0,0,2,ShareTime CSIP Program,0,1,1,1,1,1,1,1,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 9:25:24 AM EST,CMP 120 Foundations of Information Security,2,1,1,1,1,0,0,2,2,2,0,0,0,0,ShareTime CSIP Program,1,0,0,1,1,1,0,0,1,0,1,1,First Choice,,,Man,18 and younger
2023/09/13 9:26:44 AM EST,CMP 130 Intro to IT,1,1,N/A,N/A,N/A,N/A,N/A,1,2,1,N/A,N/A,N/A,N/A,ShareTime CSIP Program,1,1,1,1,0,1,1,0,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 9:26:56 AM EST,CMP 130 Intro to IT,2,2,2,N/A,2,N/A,N/A,2,2,2,N/A,N/A,N/A,N/A,ShareTime CSIP Program,0,0,1,0,0,0,0,0,0,0,0,0,First Choice,,,Woman,18 and younger
2023/09/13 9:27:02 AM EST,CMP 130 Intro to IT,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Information Security Certificate of Achievement,1,0,1,1,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 9:27:08 AM EST,CMP 130 Intro to IT,2,0,2,1,2,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,1,ShareTime CSIP Program,1,1,1,0,0,0,0,0,1,1,0,0,First Choice,,,Woman,18 and younger
2023/09/13 9:27:25 AM EST,CMP 130 Intro to IT,1,1,0,0,0,1,0,1,0,0,0,0,0,0,ShareTime CSIP Program,1,0,1,0,0,0,0,0,0,0,0,0,Engineering,,,Man,18 and younger
2023/09/13 9:28:23 AM EST,CMP 130 Intro to IT,2,0,0,0,0,0,0,2,2,2,0,0,0,0,ShareTime CSIP Program,1,0,1,1,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 9:34:46 AM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShareTime CSIP Program,1,1,0,1,0,1,0,0,0,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 12:38:54 PM EST,CMP 128 Computer Science I,1,0,1,1,0,0,0,2,2,0,0,0,0,0,Electronics Engineering Tech0logy,,,,,,,,,,,,,,5,I LOVE COMPUTERS AND HAVE BEEN APT AT THEM AT A VERY YOUNG AGE ITS WHAT I WANT TO DO FOR THE RE3ST OF MY LIFE,Man,25-34
2023/09/13 12:41:53 PM EST,CMP 128 Computer Science I,1,1,1,0,0,1,1,1,1,1,0,0,1,1,Electronics Engineering Tech0logy,,,,,,,,,,,,,,5,THEY ARE VERY INTERESTING AND I WOULD LOVE TO LEARN MORE. ITS THE FIELD THAT KEEPS ON FGROWING,Man,25-34
2023/09/13 1:04:24 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,1,0,0,1,0,1,0,1,1,1,1,1,Business,,,Man,21-24
2023/09/13 1:06:04 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,2,0,0,0,0,0,0,0,Data Analytics Certificate of Achievement,1,0,0,1,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2023/09/13 1:06:25 PM EST,CMP 131 Fundamentals of Programming (Python),0,1,1,0,0,0,2,1,0,1,0,1,0,0,0n Degree seeking,,,,,,,,,,,,,,4,I am seeking a degree in computer science and am currently taking both an introductory java and python course.,Man,18 and younger
2023/09/13 1:07:06 PM EST,CMP 131 Fundamentals of Programming (Python),2,2,1,0,0,1,2,0,1,1,0,0,0,0,0n Degree seeking,,,,,,,,,,,,,,5,I want to pursue computer science in college so I'm very interested in taking a0ther computing class.,Woman,18 and younger
2023/09/13 1:07:28 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,2,0,0,0,2,0,0,0,0,2,0,0,Computer Science,,,,,,,,,,,,,,5,i love to learn more about programming and coding,Man,35-64
2023/09/13 1:07:42 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,2,2,1,0,0,0,1,2,Information Tech0logy,1,1,0,0,0,0,0,0,0,1,1,0,First Choice,,,Woman,18 and younger
2023/09/13 1:07:56 PM EST,CMP 131 Fundamentals of Programming (Python),2,2,2,2,2,2,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,0n Degree seeking,,,,,,,,,,,,,,5,I would be interested because I enjoy computing alot!,Woman,18 and younger
2023/09/13 1:08:02 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,0,0,0,0,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,0,1,1,1,Biology,,,Man,18 and younger
2023/09/13 1:08:11 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Tech0logy,1,1,0,1,1,1,0,0,0,1,1,1,First Choice,,,Man,25-34
2023/09/13 1:09:29 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,1,1,0,0,0,0,2,Computer Science,1,1,0,0,0,0,0,0,0,0,1,0,First Choice,,,Man,19-20
2023/09/13 1:10:30 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,2,0,0,2,0,0,0,0,High School Student,,,,,,,,,,,,,,4,I am pursuing a career in data science so I am compelled to take computing as well as math courses.,Man,18 and younger
2023/09/13 1:10:42 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,2,0,0,0,0,2,2,0,0,1,0,0,Information Security Certificate of Achievement,1,1,0,1,0,1,0,0,1,0,0,0,First Choice,,,Man,21-24
2023/09/13 1:11:55 PM EST,CMP 131 Fundamentals of Programming (Python),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Undecided,,,,,,,,,,,,,,5,Computing is applicable in every carrear.,Man,18 and younger
2023/09/13 1:12:17 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Tech0logy,1,0,0,1,0,0,0,0,0,1,0,0,cybersecurity,,,Man,18 and younger
2023/09/13 1:13:56 PM EST,CMP 131 Fundamentals of Programming (Python),2,1,2,0,0,2,2,0,0,1,0,1,0,0,Data Analytics Certificate of Achievement,1,1,0,0,0,0,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 1:18:08 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,2,0,0,2,0,0,0,0,0,0,0,2,Computer Science,1,1,0,1,0,1,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2023/09/13 1:21:33 PM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,1,2,1,0,0,0,2,Information Tech0logy,1,0,0,0,0,0,0,0,0,0,0,0,Game Development,,,Man,19-20
2023/09/13 1:48:48 PM EST,CMP 131 Fundamentals of Programming (Python),2,0,0,N/A,1,1,2,1,1,1,0,1,0,N/A,Data Analytics Certificate of Achievement,1,1,0,0,0,1,0,0,1,1,1,1,First Choice,,,Man,18 and younger
2023/09/13 7:51:49 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,1,0,0,0,0,0,0,0,0,Computer Science,1,0,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,19-20
2023/09/13 7:56:59 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,0,0,0,0,2,2,1,0,0,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2023/09/13 9:09:43 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,1,1,0,1,0,0,0,0,0,0,0,0,Science,,,Man,19-20
2023/09/13 10:06:11 PM EST,CMP 131 Fundamentals of Programming (Python),1,0,0,1,0,1,0,2,2,1,0,2,0,0,0n Degree seeking,,,,,,,,,,,,,,3,I would like to be well acquainted with computing in case I need the skill/k0wledge but do 0t want to commit to it seriously,0n-binary,18 and younger
2023/09/14 1:04:47 PM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,1,0,0,0,0,1,2,Computer Science,1,1,0,0,1,0,0,0,1,0,1,1,Business,,,Woman,25-34
2023/09/14 2:20:57 PM EST,CMP 128 Computer Science I,0,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0,0,0,1,N/A,Information Tech0logy,1,0,0,0,0,1,0,0,0,1,1,1,First Choice,,,Man,25-34
2023/09/14 5:41:00 PM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,1,N/A,N/A,Computer Science,1,1,0,0,1,1,0,0,0,0,0,1,First Choice,,,Man,35-64
2023/09/14 7:57:19 PM EST,CMP 128 Computer Science I,2,2,1,2,2,0,1,2,0,1,2,0,1,1,Computer Science,1,1,1,1,1,1,0,0,1,1,1,1,Engineering,,,Woman,19-20
2023/09/14 9:52:54 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Digital Media Tech0logy,1,0,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,21-24
2023/09/14 10:26:02 PM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Information Tech0logy,1,0,0,1,1,1,0,1,1,1,1,1,Business,,,Man,19-20
2023/09/15 1:05:31 AM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,0,0,0,0,2,1,0,Engineering,,,,,,,,,,,,,,5,I would be interested in taking a0ther computing class because I like this field and I am interested in programming.,Woman,18 and younger
2023/09/15 1:52:48 AM EST,CMP 239 Internet & Web Page Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,2,N/A,2,N/A,Information Tech0logy,1,0,0,1,1,1,0,0,0,0,0,0,Business,,,Man,19-20
2023/09/15 7:14:26 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,18 and younger
2023/09/15 7:59:37 AM EST,CMP 239 Internet & Web Page Design,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,Science,,,Woman,21-24
2023/09/15 11:40:14 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShareTime EDAM,,,,,,,,,,,,,,3,Interested in learning how to code and understand how programs are made.,Man,18 and younger
2023/09/15 1:21:30 PM EST,CMP 239 Internet & Web Page Design,1,1,1,1,0,0,2,2,0,0,0,0,0,0,Information Tech0logy,1,1,0,1,1,1,0,0,0,1,1,0,Mechanical Engineering and Tech0logy ,,,Man,18 and younger
2023/09/15 1:22:05 PM EST,CMP 239 Internet & Web Page Design,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,0,0,First Choice,,,Man,19-20
2023/09/15 10:36:48 PM EST,CMP 128 Computer Science I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Computer Science,1,0,0,1,1,1,1,1,1,0,0,0,Science,,,Man,19-20
2023/09/18 8:43:18 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,3,Neither Python or Java are currently in vogue programming languages.,Man,25-34
2023/09/18 8:43:24 AM EST,CMP 128 Computer Science I,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Culinary Arts and Science,,,,,,,,,,,,,,3,It is hard to say if I would or would 0t take a computing class again until the end of the semester,Woman,19-20
2023/09/18 8:44:00 AM EST,CMP 128 Computer Science I,1,0,0,0,0,0,0,2,2,2,0,2,1,N/A,Computer Science,1,1,0,1,0,1,0,0,0,0,1,1,Game Development,,,Man,21-24
2023/09/18 8:44:09 AM EST,CMP 128 Computer Science I,1,1,1,0,0,1,0,1,1,0,0,0,0,0,Computer Science,1,0,0,1,0,0,0,0,0,0,0,0,First Choice,,,Woman,18 and younger
2023/09/18 8:44:27 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,2,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,0,0,1,0,0,0,0,1,0,First Choice,,,Man,18 and younger
2023/09/18 8:45:05 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Information Security Certificate of Achievement,1,0,0,1,1,1,0,0,0,0,0,0,First Choice,,,Man,25-34
2023/09/18 8:45:49 AM EST,CMP 128 Computer Science I,1,1,0,0,0,1,0,0,0,0,0,0,0,N/A,CIS Game Development,1,1,0,1,0,1,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2023/09/18 8:46:06 AM EST,CMP 128 Computer Science I,1,1,1,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,3,I'm 0t a computer guy,Man,19-20
2023/09/18 8:46:21 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,1,High School Student,,,,,,,,,,,,,,4,I am interested since tech0logy has so many applications in the real world and it is a great skill to have.,Man,18 and younger
2023/09/18 8:46:27 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,1,0,0,0,N/A,Computer Science,1,0,0,0,0,0,0,0,1,0,1,1,First Choice,,,Man,18 and younger
2023/09/18 8:46:58 AM EST,CMP 128 Computer Science I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,1,0,0,0,0,0,0,0,First Choice,,,Man,25-34
2023/09/18 8:47:14 AM EST,CMP 128 Computer Science I,2,N/A,N/A,N/A,N/A,2,N/A,2,1,N/A,N/A,N/A,N/A,N/A,Computer Science,1,1,0,1,0,1,0,0,0,0,1,1,First Choice,,,Man,18 and younger
2023/09/18 8:47:17 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Technical Studies,0,0,0,0,0,0,0,0,1,0,0,1,Engineering,,,Man,18 and younger
2023/09/18 8:47:21 AM EST,CMP 128 Computer Science I,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Data Science,,,,,,,,,,,,,,4,I would be interested with taking more computing classes because so far my experience has been pleasant and I feel that I have learned quite a bit in the short time that I have been taking this class.,Man,19-20
2023/09/18 8:47:36 AM EST,CMP 128 Computer Science I,1,1,2,1,0,2,0,1,1,1,0,1,0,0,Mechanical Engineering Tech0logy,,,,,,,,,,,,,,1,I like working with physical materials,Man,19-20
2023/09/18 8:47:46 AM EST,CMP 128 Computer Science I,2,N/A,2,N/A,2,N/A,N/A,2,2,1,0,1,0,N/A,Computer Science,1,1,1,1,0,1,0,0,1,0,0,1,First Choice,,,0n-binary,18 and younger
2023/09/18 8:48:26 AM EST,CMP 128 Computer Science I,2,0,0,0,0,0,0,2,2,0,2,0,2,0,Electronics Engineering Tech0logy,,,,,,,,,,,,,,4,"In my field of work (building Automation), we build our own PLCs and PUBs which require us to write codes and create programs in Niagra, or Schneider for us to be able to automate all of the building's climate control functions and have them run properly.",Man,19-20
2023/09/18 5:27:40 PM EST,CMP 120 Foundations of Information Security,2,1,2,2,0,0,0,1,2,0,0,1,0,0,Information Tech0logy,1,1,0,0,0,1,0,0,1,1,1,0,First Choice,,,Man,19-20
2023/09/18 5:28:48 PM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Computer Science,1,1,0,1,1,1,1,1,1,1,1,1,First Choice,,,Man,21-24
2023/09/18 7:35:26 PM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,1,1,1,1,1,1,1,1,1,1,1,First Choice,,,Man,21-24
2023/09/18 7:35:54 PM EST,CMP 120 Foundations of Information Security,0,2,2,0,0,2,0,2,2,0,0,0,0,0,0n Degree seeking,,,,,,,,,,,,,,5,I love computers and learning more about computers,Man,19-20
2023/09/18 7:38:06 PM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0n Degree seeking,,,,,,,,,,,,,,5,Taking Computer Science as my Major.,Man,18 and younger
2023/09/18 7:39:35 PM EST,CMP 120 Foundations of Information Security,1,0,0,0,0,0,0,2,2,1,0,0,0,0,Computer Science,1,1,0,0,0,0,0,0,0,0,0,1,Science,,,Man,21-24
2023/09/18 7:40:35 PM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,2,2,0,0,0,2,N/A,Information Tech0logy,1,1,0,1,0,1,1,1,1,1,1,1,First Choice,,,Man,19-20
2023/09/18 7:41:42 PM EST,CMP 120 Foundations of Information Security,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2023/09/18 7:41:43 PM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Undecided,,,,,,,,,,,,,,4,I k0w next to 0thing about computers and I want to learn more and luckily for me I find it interesting to learn about.,Man,19-20
2023/09/18 7:43:10 PM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Undecided,,,,,,,,,,,,,,5,This is why I am here,Man,35-64
2023/09/18 7:44:06 PM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,0,0,0,1,0,0,0,0,0,0,0,First Choice,,,Prefer 0t to say,35-64
2023/09/19 8:45:58 AM EST,CMP 131 Fundamentals of Programming (Python),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technical Studies,1,1,1,1,1,1,1,1,1,1,1,1,Engineering,,,Woman,21-24
2023/09/24 8:08:52 PM EST,CMP 131 Fundamentals of Programming (Python),1,1,1,0,0,0,0,1,0,0,0,0,0,1,Computer Science,1,0,0,1,0,1,0,0,1,0,1,1,First Choice,,,Man,19-20
2023/09/25 1:13:12 PM EST,CMP 120 Foundations of Information Security,0,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,0,0,N/A,Information Tech0logy,1,0,0,0,1,0,0,0,1,1,0,0,Exercise Science,,,Man,25-34
2023/09/25 2:41:33 PM EST,CMP 130 Intro to IT,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Computer Science,1,1,0,1,0,1,0,0,0,0,0,0,First Choice,,,Man,19-20
2023/09/25 2:43:07 PM EST,CMP 130 Intro to IT,N/A,N/A,2,N/A,N/A,N/A,N/A,2,N/A,1,2,2,2,N/A,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,19-20
2023/09/25 2:43:12 PM EST,CMP 130 Intro to IT,1,1,1,0,0,0,0,1,1,1,0,1,1,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,18 and younger
2023/09/25 2:43:25 PM EST,CMP 130 Intro to IT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,0,0,0,1,1,0,0,0,1,1,0,First Choice,,,Man,19-20
2023/09/25 2:43:38 PM EST,CMP 130 Intro to IT,1,0,2,N/A,N/A,N/A,N/A,2,2,1,0,0,1,2,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,0,1,Criminal Justice,,,Man,19-20
2023/09/25 2:43:53 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Information Tech0logy,1,0,0,0,1,0,0,0,1,1,0,1,LIberal Arts,,,Man,21-24
2023/09/25 2:44:28 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,1,1,0,1,0,1,0,Information Tech0logy,1,0,0,0,1,1,0,0,1,1,0,1,First Choice,,,Man,35-64
2023/09/25 2:44:28 PM EST,CMP 130 Intro to IT,0,0,2,0,0,0,0,0,0,0,0,0,0,2,Information Tech0logy,1,1,0,1,0,1,1,0,1,1,1,1,esl,,,Man,21-24
2023/09/25 2:45:13 PM EST,CMP 130 Intro to IT,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,0,0,0,0,1,0,0,First Choice,,,Man,35-64
2023/09/25 2:45:26 PM EST,CMP 130 Intro to IT,1,1,0,0,0,0,0,2,0,0,0,0,2,2,Computer Science,1,0,0,1,0,1,0,0,0,0,0,1,Science,,,Woman,19-20
2023/09/25 2:45:28 PM EST,CMP 130 Intro to IT,1,0,1,0,0,0,0,1,1,1,0,1,0,0,Information Tech0logy,1,1,0,1,0,0,0,0,1,1,1,0,First Choice,,,Man,19-20
2023/09/25 2:45:46 PM EST,CMP 130 Intro to IT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Tech0logy,1,0,0,1,0,1,0,0,0,0,0,0,Cybersecurity,,,Man,18 and younger
2023/09/25 2:45:50 PM EST,CMP 130 Intro to IT,1,1,0,0,1,0,0,1,1,1,0,1,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,18 and younger
2023/09/25 2:48:43 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Information Tech0logy,1,0,0,0,0,0,0,0,0,0,0,1,First Choice,,,Man,18 and younger
2023/09/25 2:52:17 PM EST,CMP 130 Intro to IT,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Information Tech0logy,1,0,0,0,0,0,0,0,0,0,0,1,First Choice,,,Man,18 and younger
2023/09/25 9:52:29 PM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,2,N/A,1,2,0,0,0,Information Tech0logy,1,0,0,0,1,0,0,1,0,1,1,1,First Choice,,,Man,25-34
2023/09/26 8:34:47 AM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,2,N/A,N/A,N/A,N/A,N/A,Information Tech0logy,1,0,0,0,1,1,0,0,0,1,1,0,First Choice,,,Man,19-20
2023/09/26 8:35:07 AM EST,CMP 120 Foundations of Information Security,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,1,First Choice,,,Man,21-24
2023/09/26 8:35:26 AM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,2,2,0,0,0,0,N/A,Information Tech0logy,1,1,0,1,1,1,0,0,1,1,1,0,First Choice,,,Man,21-24
2023/09/26 8:36:29 AM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,0,0,0,Information Tech0logy,1,0,0,0,1,0,0,0,1,1,0,0,First Choice,,,Man,25-34
2023/09/26 8:36:43 AM EST,CMP 120 Foundations of Information Security,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,N/A,Information Tech0logy,1,1,0,1,0,0,0,0,1,1,1,1,First Choice,,,0n-binary,21-24
2023/09/26 8:38:05 AM EST,CMP 120 Foundations of Information Security,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,2,Information Security Certificate of Achievement,1,0,0,0,1,1,0,0,1,1,0,1,First Choice,,,Woman,25-34
2023/09/26 8:38:11 AM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Information Tech0logy,1,1,0,0,0,0,0,0,0,1,1,0,Criminal Justice,,,Woman,19-20
2023/09/26 8:38:25 AM EST,CMP 120 Foundations of Information Security,1,0,1,0,0,1,0,1,1,1,0,0,0,0,Computer Science,1,0,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,19-20
2023/09/26 8:39:32 AM EST,CMP 120 Foundations of Information Security,2,1,0,0,0,2,0,2,0,2,0,0,0,0,CIS Game Development,1,1,0,1,0,1,0,0,0,0,1,1,Cybersecurity,,,Man,18 and younger
2023/09/26 8:39:35 AM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Information Security Certificate of Achievement,1,1,0,1,0,1,0,0,1,1,1,0,First Choice,,,Man,21-24
2023/09/26 8:41:19 AM EST,CMP 120 Foundations of Information Security,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Information Security Certificate of Achievement,1,1,1,1,1,1,1,1,1,1,1,1,Criminal Justice,,,Man,21-24
2023/09/26 8:42:02 AM EST,CMP 120 Foundations of Information Security,1,0,0,0,0,0,0,2,0,1,0,0,0,2,Information Tech0logy,1,0,0,0,0,0,0,0,1,0,0,1,Game Development,,,Man,19-20
2023/09/26 8:42:55 AM EST,CMP 120 Foundations of Information Security,0,0,1,0,0,0,0,2,2,1,0,1,0,0,Information Security Certificate of Achievement,,,,,,,,,,,,,,3,"The field is fairly new to me, therefore I would need some time to get used to the area of study. I do 0t dislike 0r like computing as I am still trying to understand the field. ",Man,19-20
2023/09/26 8:43:02 AM EST,CMP 120 Foundations of Information Security,1,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,0,0,1,1,Computer Science,1,1,0,1,1,1,1,1,1,1,1,1,LIberal Arts,,,Woman,25-34
2023/09/26 8:43:09 AM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,2,2,0,0,0,1,N/A,Information Tech0logy,1,0,0,1,0,1,0,0,1,1,1,1,Graphic Design,,,Man,19-20
2023/09/26 8:44:05 AM EST,CMP 120 Foundations of Information Security,0,0,1,0,0,2,0,1,2,1,0,0,0,0,Information Tech0logy,1,1,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,19-20
2023/09/26 8:45:42 AM EST,CMP 120 Foundations of Information Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Information Security Certificate of Achievement,1,0,0,1,0,1,0,0,1,1,1,1,First Choice,,,Man,21-24
